customer_id,customer_name,email,signup_date,country,age
1719,Customer_1718,customer_17181718@outlook.com,2023-09-20,Mexico,41
1720,Customer_1719,customer_17191719@outlook.com,2023-05-26,USA,30
1721,Customer_1720,customer_17201720@company.com,2023-12-19,USA,35
1722,Customer_1721,customer_17211721@outlook.com,2023-02-15,USA,65
1723,Customer_1722,customer_17221722@outlook.com,2023-08-09,UK,71
1724,Customer_1723,customer_17231723@yahoo.com,2023-12-04,USA,26
1725,Customer_1724,customer_17241724@yahoo.com,2024-01-09,France,37
1726,Customer_1725,customer_17251725@outlook.com,2023-07-23,USA,70
1727,Customer_1726,customer_17261726@company.com,2022-07-20,Canada,18
1728,Customer_1727,customer_17271727@yahoo.com,2024-01-27,Mexico,20
1729,Customer_1728,customer_17281728@yahoo.com,2022-01-10,India,24
1730,Customer_1729,customer_17291729@yahoo.com,2022-05-18,Germany,50
1731,Customer_1730,customer_17301730@email.com,2022-11-20,UK,24
1732,Customer_1731,customer_17311731@company.com,2023-07-30,Germany,73
1733,Customer_1732,customer_17321732@email.com,2022-04-12,Canada,41
1734,Customer_1733,customer_17331733@yahoo.com,2022-09-18,UK,45
1735,Customer_1734,customer_17341734@company.com,2022-04-09,USA,29
1736,Customer_1735,customer_17351735@company.com,2022-09-24,Japan,43
1737,Customer_1736,customer_17361736@outlook.com,2023-07-25,UK,54
1738,Customer_1737,customer_17371737@outlook.com,2023-02-26,USA,60
1739,Customer_1738,customer_17381738@gmail.com,2023-11-27,UK,60
1740,Customer_1739,customer_17391739@email.com,2023-08-13,UK,49
1741,Customer_1740,customer_17401740@email.com,2024-03-10,India,69
1742,Customer_1741,customer_17411741@outlook.com,2023-11-21,Australia,64
1743,Customer_1742,customer_17421742@email.com,2024-01-25,India,60
1744,Customer_1743,customer_17431743@company.com,2023-01-26,USA,18
1745,Customer_1744,customer_17441744@email.com,2023-10-09,UK,
1746,Customer_1745,customer_17451745@yahoo.com,2023-10-18,Canada,27
1747,Customer_1746,customer_17461746@outlook.com,2023-09-20,USA,54
1748,Customer_1747,customer_17471747@email.com,2022-03-15,USA,39
1749,Customer_1748,customer_17481748@gmail.com,2022-08-22,India,39
1750,Customer_1749,customer_17491749@outlook.com,2022-10-26,USA,68
1751,Customer_1750,customer_17501750@outlook.com,2023-02-09,Canada,68
1752,Customer_1751,customer_17511751@outlook.com,2024-03-10,USA,69
1753,Customer_1752,customer_17521752@outlook.com,2023-06-18,USA,33
1754,Customer_1753,customer_17531753@company.com,2022-07-08,USA,56
1755,Customer_1754,customer_17541754@gmail.com,2022-08-29,Mexico,31
1756,Customer_1755,customer_17551755@outlook.com,2023-12-19,India,26
1757,Customer_1756,customer_17561756@gmail.com,2023-02-11,Mexico,26
1758,Customer_1757,customer_17571757@gmail.com,2023-04-30,Canada,35
1759,Customer_1758,customer_17581758@email.com,2024-02-29,USA,40
1760,Customer_1759,customer_17591759@company.com,2022-03-27,Canada,64
1761,Customer_1760,customer_17601760@gmail.com,2022-06-09,Canada,22
1762,Customer_1761,customer_17611761@gmail.com,2023-02-04,India,59
1763,Customer_1762,customer_17621762@outlook.com,2024-01-26,USA,46
1764,Customer_1763,customer_17631763@outlook.com,2022-05-10,Canada,32
1765,Customer_1764,customer_17641764@yahoo.com,2022-06-24,USA,44
1766,Customer_1765,customer_17651765@gmail.com,2023-01-01,UK,32
1767,Customer_1766,customer_17661766@outlook.com,2023-04-24,Australia,50
1768,Customer_1767,customer_17671767@email.com,2023-07-16,Canada,41
1769,Customer_1768,customer_17681768@company.com,2023-12-16,UK,24
1770,Customer_1769,customer_17691769@email.com,2023-09-04,UK,21
1771,Customer_1770,customer_17701770@company.com,2023-10-14,Canada,47
1772,Customer_1771,customer_17711771@email.com,2023-10-18,India,69
1773,Customer_1772,customer_17721772@email.com,2022-12-22,Japan,35
1774,Customer_1773,customer_17731773@company.com,2022-04-02,Mexico,58
1775,Customer_1774,customer_17741774@company.com,2023-02-27,India,54
1776,Customer_1775,customer_17751775@outlook.com,2022-01-11,UK,70
1777,Customer_1776,customer_17761776@gmail.com,2024-02-16,France,64
1778,Customer_1777,customer_17771777@yahoo.com,2023-04-26,UK,48
1779,Customer_1778,,2023-05-19,USA,54
1780,Customer_1779,customer_17791779@company.com,2024-02-24,India,68
1781,Customer_1780,customer_17801780@company.com,2023-09-04,USA,38
1782,Customer_1781,customer_17811781@yahoo.com,2023-07-16,Brazil,34
1783,Customer_1782,customer_17821782@outlook.com,2023-07-29,Canada,
1784,Customer_1783,customer_17831783@company.com,2022-06-17,France,64
1785,Customer_1784,customer_17841784@company.com,2022-08-14,France,63
1786,Customer_1785,customer_17851785@outlook.com,2023-10-03,Japan,21
1787,Customer_1786,customer_17861786@yahoo.com,2023-09-20,France,49
1788,Customer_1787,customer_17871787@outlook.com,2024-01-31,Germany,42
1789,Customer_1788,customer_17881788@email.com,2023-02-27,USA,22
1790,Customer_1789,customer_17891789@yahoo.com,2022-07-06,Canada,73
1791,Customer_1790,customer_17901790@yahoo.com,2023-10-15,USA,27
1792,Customer_1791,customer_17911791@company.com,2022-10-06,Australia,19
1793,Customer_1792,customer_17921792@email.com,2022-11-25,Canada,50
1794,Customer_1793,customer_17931793@gmail.com,2023-07-02,France,59
1795,Customer_1794,customer_17941794@gmail.com,2022-04-15,USA,
1796,Customer_1795,customer_17951795@outlook.com,2024-01-03,USA,54
1797,Customer_1796,customer_17961796@company.com,2022-08-27,Australia,46
1798,Customer_1797,customer_17971797@gmail.com,2023-05-21,USA,21
1799,Customer_1798,customer_17981798@yahoo.com,2022-11-16,USA,25
1800,Customer_1799,customer_17991799@company.com,2023-04-20,USA,49
1801,Customer_1800,customer_18001800@gmail.com,2024-02-08,Mexico,32
1802,Customer_1801,customer_18011801@yahoo.com,2024-03-05,Australia,71
1803,Customer_1802,customer_18021802@company.com,2023-04-27,UK,64
1804,Customer_1803,customer_18031803@yahoo.com,2022-09-14,USA,74
1805,Customer_1804,customer_18041804@company.com,2022-05-05,UK,30
1806,Customer_1805,customer_18051805@yahoo.com,2023-03-30,India,73
1807,Customer_1806,customer_18061806@yahoo.com,2022-02-04,France,40
1808,Customer_1807,customer_18071807@yahoo.com,2024-02-29,USA,35
1809,Customer_1808,customer_18081808@gmail.com,2022-08-02,USA,18
1810,Customer_1809,customer_18091809@company.com,2022-11-16,USA,18
1811,Customer_1810,customer_18101810@outlook.com,2024-01-16,France,56
1812,Customer_1811,customer_18111811@gmail.com,2023-07-17,India,42
1813,Customer_1812,customer_18121812@email.com,2023-05-08,USA,28
1814,Customer_1813,customer_18131813@outlook.com,2022-02-23,USA,51
1815,Customer_1814,customer_18141814@yahoo.com,2022-08-30,USA,30
1816,Customer_1815,customer_18151815@company.com,2022-06-21,Mexico,49
1817,Customer_1816,customer_18161816@outlook.com,2023-02-10,USA,36
1818,Customer_1817,,2022-02-13,India,64
1819,Customer_1818,customer_18181818@email.com,2023-05-02,Germany,64
1820,Customer_1819,customer_18191819@email.com,2024-02-29,UK,43
1821,Customer_1820,customer_18201820@gmail.com,2023-05-27,USA,36
1822,Customer_1821,customer_18211821@gmail.com,2022-12-13,USA,36
1823,Customer_1822,customer_18221822@gmail.com,2023-10-23,Germany,63
1824,Customer_1823,customer_18231823@yahoo.com,2022-04-20,India,34
1825,Customer_1824,customer_18241824@yahoo.com,2022-11-21,France,27
1826,Customer_1825,customer_18251825@email.com,2024-02-14,Canada,20
1827,Customer_1826,customer_18261826@outlook.com,2023-03-26,USA,43
1828,Customer_1827,,2023-01-22,Mexico,43
1829,Customer_1828,customer_18281828@outlook.com,2022-09-14,India,65
1830,Customer_1829,customer_18291829@gmail.com,2023-03-25,USA,28
1831,Customer_1830,customer_18301830@email.com,2023-12-15,Mexico,37
1832,Customer_1831,customer_18311831@company.com,2022-07-11,Germany,63
1833,Customer_1832,customer_18321832@email.com,2024-01-20,Germany,64
1834,Customer_1833,customer_18331833@company.com,2023-09-06,Australia,38
1835,Customer_1834,customer_18341834@email.com,2023-06-28,India,42
1836,Customer_1835,customer_18351835@yahoo.com,2022-09-27,France,33
1837,Customer_1836,customer_18361836@email.com,2022-01-01,USA,70
1838,Customer_1837,customer_18371837@email.com,2022-07-09,UK,22
1839,Customer_1838,customer_18381838@gmail.com,2023-01-08,Brazil,71
1840,Customer_1839,customer_18391839@email.com,2024-01-09,USA,56
1841,Customer_1840,customer_18401840@gmail.com,2023-07-06,UK,46
1842,Customer_1841,customer_18411841@company.com,2023-12-01,UK,
1843,Customer_1842,customer_18421842@company.com,2022-06-07,UK,43
1844,Customer_1843,customer_18431843@email.com,2023-02-24,Germany,39
1845,Customer_1844,customer_18441844@outlook.com,2023-06-20,Brazil,24
1846,Customer_1845,customer_18451845@gmail.com,2022-05-13,USA,54
1847,Customer_1846,customer_18461846@yahoo.com,2022-07-26,USA,73
1848,Customer_1847,customer_18471847@gmail.com,2022-04-12,USA,48
1849,Customer_1848,customer_18481848@gmail.com,2023-02-02,Japan,57
1850,Customer_1849,customer_18491849@company.com,2023-12-20,France,19
1851,Customer_1850,customer_18501850@email.com,2023-01-11,USA,40
1852,Customer_1851,customer_18511851@yahoo.com,2022-03-14,India,21
1853,Customer_1852,customer_18521852@gmail.com,2022-08-02,Japan,51
1854,Customer_1853,customer_18531853@company.com,2022-03-23,India,71
1855,Customer_1854,customer_18541854@company.com,2022-03-04,Brazil,54
1856,Customer_1855,customer_18551855@outlook.com,2023-03-02,USA,19
1857,Customer_1856,customer_18561856@outlook.com,2022-03-01,India,36
1858,Customer_1857,customer_18571857@email.com,2022-02-11,Canada,48
1859,Customer_1858,customer_18581858@gmail.com,2022-03-21,India,39
1860,Customer_1859,customer_18591859@yahoo.com,2022-04-10,Australia,65
1861,Customer_1860,customer_18601860@gmail.com,2023-06-29,India,63
1862,Customer_1861,customer_18611861@company.com,2023-06-23,France,51
1863,Customer_1862,customer_18621862@yahoo.com,2022-07-03,USA,37
1864,Customer_1863,customer_18631863@email.com,2023-03-02,Canada,30
1865,Customer_1864,customer_18641864@gmail.com,2023-08-14,Mexico,21
1866,Customer_1865,customer_18651865@outlook.com,2023-12-21,Brazil,36
1867,Customer_1866,customer_18661866@company.com,2022-06-20,USA,39
1868,Customer_1867,customer_18671867@yahoo.com,2023-06-01,USA,55
1869,Customer_1868,customer_18681868@outlook.com,2023-07-01,USA,54
1870,Customer_1869,customer_18691869@email.com,2022-12-27,Australia,19
1871,Customer_1870,customer_18701870@outlook.com,2022-11-29,India,38
1872,Customer_1871,customer_18711871@outlook.com,2023-10-11,USA,25
1873,Customer_1872,customer_18721872@company.com,2022-11-28,Canada,24
1874,Customer_1873,customer_18731873@email.com,2023-07-13,India,64
1875,Customer_1874,customer_18741874@yahoo.com,2023-07-18,Australia,
1876,Customer_1875,customer_18751875@outlook.com,2023-04-09,Canada,40
1877,Customer_1876,customer_18761876@company.com,2022-01-01,Germany,25
1878,Customer_1877,customer_18771877@gmail.com,2023-09-03,Canada,67
1879,Customer_1878,customer_18781878@gmail.com,2022-11-06,USA,48
1880,Customer_1879,customer_18791879@gmail.com,2022-08-16,Germany,28
1881,Customer_1880,customer_18801880@yahoo.com,2022-01-23,France,45
1882,Customer_1881,customer_18811881@outlook.com,2023-06-08,Japan,58
1883,Customer_1882,customer_18821882@email.com,2023-08-09,France,72
1884,Customer_1883,customer_18831883@yahoo.com,2023-04-17,India,28
1885,Customer_1884,customer_18841884@outlook.com,2022-09-29,USA,68
1886,Customer_1885,customer_18851885@outlook.com,2022-09-13,Canada,71
1887,Customer_1886,customer_18861886@yahoo.com,2022-11-04,USA,69
1888,Customer_1887,customer_18871887@gmail.com,2023-08-06,USA,53
1889,Customer_1888,customer_18881888@yahoo.com,2024-01-11,Australia,52
1890,Customer_1889,customer_18891889@outlook.com,2022-06-27,Mexico,39
1891,Customer_1890,customer_18901890@company.com,2023-12-08,USA,60
1892,Customer_1891,customer_18911891@email.com,2022-04-08,UK,46
1893,Customer_1892,customer_18921892@email.com,2022-02-08,India,55
1894,Customer_1893,customer_18931893@email.com,2024-03-09,USA,40
1895,Customer_1894,customer_18941894@gmail.com,2022-12-09,Germany,58
1896,Customer_1895,customer_18951895@outlook.com,2023-03-21,Australia,64
1897,Customer_1896,customer_18961896@company.com,2022-05-04,Germany,23
1898,Customer_1897,customer_18971897@yahoo.com,2023-09-09,USA,64
1899,Customer_1898,customer_18981898@gmail.com,2023-10-10,UK,47
1900,Customer_1899,customer_18991899@company.com,2023-06-21,India,65
1901,Customer_1900,customer_19001900@gmail.com,2023-08-02,Germany,40
1902,Customer_1901,customer_19011901@yahoo.com,2023-12-16,USA,37
1903,Customer_1902,customer_19021902@yahoo.com,2023-11-21,India,69
1904,Customer_1903,customer_19031903@company.com,2024-02-10,USA,30
1905,Customer_1904,customer_19041904@email.com,2022-04-03,Australia,65
1906,Customer_1905,customer_19051905@yahoo.com,2023-02-08,USA,44
1907,Customer_1906,customer_19061906@yahoo.com,2022-03-26,Mexico,45
1908,Customer_1907,customer_19071907@company.com,2022-02-20,UK,33
1909,Customer_1908,customer_19081908@email.com,2022-03-29,UK,49
1910,Customer_1909,customer_19091909@company.com,2024-03-03,USA,34
1911,Customer_1910,customer_19101910@yahoo.com,2023-05-08,UK,
1912,Customer_1911,customer_19111911@email.com,2023-02-09,Japan,31
1913,Customer_1912,customer_19121912@email.com,2023-09-23,Mexico,
1914,Customer_1913,customer_19131913@email.com,2022-03-15,UK,73
1915,Customer_1914,customer_19141914@outlook.com,2022-11-28,UK,72
1916,Customer_1915,customer_19151915@email.com,2023-11-19,Australia,38
1917,Customer_1916,customer_19161916@company.com,2022-12-23,Japan,58
1918,Customer_1917,customer_19171917@yahoo.com,2023-09-01,Germany,35
1919,Customer_1918,customer_19181918@gmail.com,2022-06-23,UK,55
1920,Customer_1919,customer_19191919@outlook.com,2023-03-29,UK,63
1921,Customer_1920,customer_19201920@email.com,2022-02-15,France,71
1922,Customer_1921,customer_19211921@yahoo.com,2023-01-18,USA,39
1923,Customer_1922,customer_19221922@yahoo.com,2022-03-29,Germany,61
1924,Customer_1923,customer_19231923@gmail.com,2022-09-06,UK,30
1925,Customer_1924,customer_19241924@email.com,2022-10-22,India,74
1926,Customer_1925,customer_19251925@gmail.com,2022-04-24,USA,
1927,Customer_1926,customer_19261926@outlook.com,2022-01-24,Germany,51
1928,Customer_1927,customer_19271927@outlook.com,2023-07-05,Canada,54
1929,Customer_1928,customer_19281928@yahoo.com,2023-06-20,France,56
1930,Customer_1929,customer_19291929@outlook.com,2023-09-30,USA,22
1931,Customer_1930,customer_19301930@yahoo.com,2023-11-16,Germany,71
1932,Customer_1931,customer_19311931@gmail.com,2023-11-11,Germany,25
1933,Customer_1932,customer_19321932@email.com,2022-06-24,Germany,52
1934,Customer_1933,customer_19331933@gmail.com,2023-12-15,Germany,28
1935,Customer_1934,customer_19341934@email.com,2023-04-22,France,33
1936,Customer_1935,customer_19351935@gmail.com,2023-11-08,India,47
1937,Customer_1936,customer_19361936@outlook.com,2023-11-07,USA,40
1938,Customer_1937,customer_19371937@outlook.com,2022-01-20,India,24
1939,Customer_1938,customer_19381938@outlook.com,2023-10-27,Canada,25
1940,Customer_1939,customer_19391939@company.com,2023-01-25,USA,40
1941,Customer_1940,customer_19401940@email.com,2022-04-12,USA,60
1942,Customer_1941,customer_19411941@outlook.com,2023-09-04,UK,68
1943,Customer_1942,customer_19421942@email.com,2022-07-23,India,20
1944,Customer_1943,customer_19431943@email.com,2023-07-29,Australia,38
1945,Customer_1944,customer_19441944@gmail.com,2023-06-27,India,21
1946,Customer_1945,customer_19451945@outlook.com,2023-02-07,Canada,
1947,Customer_1946,,2023-12-02,UK,54
1948,Customer_1947,customer_19471947@outlook.com,2022-11-06,USA,51
1949,Customer_1948,customer_19481948@yahoo.com,2023-05-29,UK,24
1950,Customer_1949,customer_19491949@outlook.com,2023-10-03,UK,29
1951,Customer_1950,customer_19501950@outlook.com,2022-01-31,USA,
1952,Customer_1951,customer_19511951@email.com,2022-08-19,USA,65
1953,Customer_1952,customer_19521952@yahoo.com,2023-02-07,Germany,73
1954,Customer_1953,customer_19531953@yahoo.com,2023-01-27,Australia,23
1955,Customer_1954,customer_19541954@email.com,2023-09-20,Mexico,28
1956,Customer_1955,customer_19551955@yahoo.com,2023-08-10,Brazil,67
1957,Customer_1956,customer_19561956@yahoo.com,2022-11-16,France,70
1958,Customer_1957,customer_19571957@email.com,2023-07-10,UK,40
1959,Customer_1958,customer_19581958@yahoo.com,2022-05-22,France,18
1960,Customer_1959,customer_19591959@email.com,2022-07-27,India,
1961,Customer_1960,customer_19601960@yahoo.com,2023-12-24,USA,49
1962,Customer_1961,customer_19611961@email.com,2023-03-17,UK,38
1963,Customer_1962,customer_19621962@yahoo.com,2023-08-02,India,
1964,Customer_1963,customer_19631963@yahoo.com,2023-07-25,UK,49
1965,Customer_1964,customer_19641964@email.com,2022-05-02,Germany,
1966,Customer_1965,customer_19651965@yahoo.com,2022-05-30,Germany,62
1967,Customer_1966,customer_19661966@gmail.com,2023-02-28,USA,33
1968,Customer_1967,customer_19671967@company.com,2024-02-03,UK,
1969,Customer_1968,customer_19681968@outlook.com,2022-07-12,UK,50
1970,Customer_1969,customer_19691969@gmail.com,2022-01-27,USA,38
1971,Customer_1970,customer_19701970@email.com,2023-09-13,USA,73
1972,Customer_1971,customer_19711971@email.com,2023-09-03,India,47
1973,Customer_1972,customer_19721972@yahoo.com,2022-01-27,USA,31
1974,Customer_1973,customer_19731973@outlook.com,2024-03-09,Canada,57
1975,Customer_1974,customer_19741974@company.com,2023-09-12,USA,31
1976,Customer_1975,customer_19751975@company.com,2023-01-18,Brazil,69
1977,Customer_1976,customer_19761976@yahoo.com,2023-05-19,USA,37
1978,Customer_1977,customer_19771977@company.com,2022-07-17,UK,47
1979,Customer_1978,customer_19781978@yahoo.com,2024-02-22,Japan,18
1980,Customer_1979,customer_19791979@gmail.com,2023-02-27,India,40
1981,Customer_1980,customer_19801980@yahoo.com,2022-07-27,USA,64
1982,Customer_1981,customer_19811981@yahoo.com,2023-03-26,India,63
1983,Customer_1982,customer_19821982@email.com,2022-11-29,Canada,28
1984,Customer_1983,customer_19831983@company.com,2023-03-14,Canada,28
1985,Customer_1984,customer_19841984@company.com,2023-09-15,USA,64
1986,Customer_1985,customer_19851985@company.com,2023-02-08,USA,70
1987,Customer_1986,customer_19861986@email.com,2023-08-09,Australia,20
1988,Customer_1987,customer_19871987@email.com,2023-10-19,Canada,42
1989,Customer_1988,customer_19881988@gmail.com,2023-04-08,UK,35
1990,Customer_1989,customer_19891989@company.com,2022-02-13,Australia,67
1991,Customer_1990,customer_19901990@yahoo.com,2023-02-10,India,20
1992,Customer_1991,customer_19911991@gmail.com,2023-06-13,USA,27
1993,Customer_1992,customer_19921992@gmail.com,2023-03-27,Germany,60
1994,Customer_1993,customer_19931993@company.com,2024-03-03,USA,18
1995,Customer_1994,customer_19941994@outlook.com,2023-03-09,India,44
1996,Customer_1995,customer_19951995@outlook.com,2022-02-25,France,41
1997,Customer_1996,customer_19961996@email.com,2023-04-20,Mexico,35
1998,Customer_1997,customer_19971997@company.com,2023-05-28,USA,38
1999,Customer_1998,customer_19981998@gmail.com,2023-08-23,USA,46
2000,Customer_1999,customer_19991999@email.com,2023-02-28,USA,24
